      a          H  rho/3H^2 -1   P_f/E_f    K_f/E_f    G_f/E_f            mean_fields            rms_fields
  18.20276  0.277E-06 -0.401E-11  0.695      0.305      0.982E-11 -0.883E-01 -0.156E-14  0.130E-07  0.164E-06
  18.22482  0.276E-06 -0.397E-11  0.747      0.253      0.567E-11 -0.899E-01 -0.157E-14  0.130E-07  0.113E-06
  18.24693  0.276E-06 -0.396E-11  0.796      0.204      0.289E-11 -0.913E-01 -0.128E-14  0.129E-07  0.452E-07
  18.26906  0.276E-06 -0.395E-11  0.842      0.158      0.350E-11 -0.926E-01 -0.727E-15  0.129E-07  0.526E-07
  18.29124  0.276E-06 -0.395E-11  0.884      0.116      0.694E-11 -0.937E-01 -0.235E-16  0.129E-07  0.119E-06
  18.31347  0.276E-06 -0.395E-11  0.920      0.800E-01  0.104E-10 -0.946E-01  0.685E-15  0.128E-07  0.164E-06
  18.33574  0.276E-06 -0.395E-11  0.950      0.498E-01  0.110E-10 -0.953E-01  0.124E-14  0.128E-07  0.174E-06
  18.35806  0.276E-06 -0.394E-11  0.974      0.264E-01  0.818E-11 -0.959E-01  0.152E-14  0.128E-07  0.148E-06
  18.38043  0.276E-06 -0.393E-11  0.990      0.102E-01  0.429E-11 -0.963E-01  0.145E-14  0.128E-07  0.900E-07
  18.40286  0.276E-06 -0.391E-11  0.998      0.154E-02  0.258E-11 -0.965E-01  0.104E-14  0.128E-07  0.288E-07
  18.42534  0.276E-06 -0.390E-11  0.999      0.514E-03  0.443E-11 -0.966E-01  0.402E-15  0.128E-07  0.781E-07
  18.44788  0.276E-06 -0.388E-11  0.993      0.711E-02  0.821E-11 -0.964E-01 -0.328E-15  0.128E-07  0.139E-06
  18.47047  0.276E-06 -0.386E-11  0.979      0.211E-01  0.106E-10 -0.960E-01 -0.974E-15  0.128E-07  0.170E-06
  18.49312  0.276E-06 -0.384E-11  0.958      0.422E-01  0.960E-11 -0.955E-01 -0.139E-14  0.128E-07  0.164E-06
  18.51581  0.276E-06 -0.382E-11  0.930      0.698E-01  0.606E-11 -0.948E-01 -0.148E-14  0.128E-07  0.122E-06
  18.53856  0.275E-06 -0.379E-11  0.897      0.103      0.300E-11 -0.939E-01 -0.123E-14  0.128E-07  0.578E-07
  18.56136  0.275E-06 -0.377E-11  0.858      0.142      0.296E-11 -0.929E-01 -0.700E-15  0.128E-07  0.416E-07
  18.58419  0.275E-06 -0.375E-11  0.815      0.185      0.596E-11 -0.917E-01 -0.255E-16  0.127E-07  0.107E-06
  18.60707  0.275E-06 -0.375E-11  0.768      0.232      0.957E-11 -0.903E-01  0.645E-15  0.127E-07  0.157E-06
  18.62999  0.275E-06 -0.385E-11  0.719      0.281      0.110E-10 -0.888E-01  0.117E-14  0.127E-07  0.177E-06
  18.65294  0.274E-06 -0.374E-11  0.668      0.332      0.926E-11 -0.871E-01  0.144E-14  0.127E-07  0.162E-06
  18.67591  0.274E-06 -0.368E-11  0.616      0.384      0.572E-11 -0.853E-01  0.142E-14  0.127E-07  0.118E-06
  18.69892  0.274E-06 -0.368E-11  0.564      0.436      0.299E-11 -0.834E-01  0.113E-14  0.127E-07  0.575E-07
  18.72194  0.273E-06 -0.365E-11  0.512      0.488      0.299E-11 -0.813E-01  0.639E-15  0.127E-07  0.413E-07
  18.74497  0.273E-06 -0.371E-11  0.462      0.538      0.575E-11 -0.792E-01  0.501E-16  0.127E-07  0.102E-06
  18.76802  0.272E-06 -0.373E-11  0.413      0.587      0.956E-11 -0.769E-01 -0.534E-15  0.127E-07  0.154E-06
  18.79107  0.271E-06 -0.392E-11  0.366      0.634      0.122E-10 -0.745E-01 -0.102E-14  0.127E-07  0.185E-06
  18.81413  0.271E-06 -0.414E-11  0.322      0.678      0.124E-10 -0.721E-01 -0.135E-14  0.127E-07  0.190E-06
  18.83718  0.270E-06 -0.382E-11  0.281      0.719      0.101E-10 -0.696E-01 -0.148E-14  0.127E-07  0.171E-06
  18.86023  0.269E-06 -0.373E-11  0.243      0.757      0.663E-11 -0.670E-01 -0.141E-14  0.127E-07  0.131E-06
  18.88328  0.269E-06 -0.371E-11  0.208      0.792      0.381E-11 -0.644E-01 -0.118E-14  0.127E-07  0.791E-07
  18.90631  0.268E-06 -0.371E-11  0.177      0.823      0.290E-11 -0.617E-01 -0.821E-15  0.127E-07  0.381E-07
  18.92933  0.267E-06 -0.373E-11  0.148      0.852      0.433E-11 -0.590E-01 -0.384E-15  0.127E-07  0.690E-07
  18.95233  0.266E-06 -0.380E-11  0.123      0.877      0.760E-11 -0.562E-01  0.784E-16  0.127E-07  0.122E-06
  18.97532  0.265E-06 -0.388E-11  0.101      0.899      0.117E-10 -0.534E-01  0.524E-15  0.127E-07  0.169E-06
  18.99829  0.264E-06 -0.401E-11  0.820E-01  0.918      0.154E-10 -0.506E-01  0.920E-15  0.126E-07  0.205E-06
  19.02123  0.264E-06 -0.431E-11  0.655E-01  0.935      0.178E-10 -0.478E-01  0.124E-14  0.126E-07  0.226E-06
  19.04416  0.263E-06 -0.479E-11  0.515E-01  0.949      0.185E-10 -0.449E-01  0.149E-14  0.126E-07  0.235E-06
  19.06706  0.262E-06 -0.459E-11  0.398E-01  0.960      0.175E-10 -0.420E-01  0.165E-14  0.126E-07  0.230E-06
  19.08993  0.261E-06 -0.430E-11  0.301E-01  0.970      0.153E-10 -0.391E-01  0.173E-14  0.126E-07  0.215E-06
  19.11278  0.260E-06 -0.415E-11  0.223E-01  0.978      0.123E-10 -0.362E-01  0.174E-14  0.126E-07  0.192E-06
  19.13561  0.259E-06 -0.408E-11  0.161E-01  0.984      0.929E-11 -0.333E-01  0.169E-14  0.126E-07  0.162E-06
  19.15841  0.258E-06 -0.408E-11  0.113E-01  0.989      0.667E-11 -0.304E-01  0.160E-14  0.126E-07  0.129E-06
  19.18118  0.257E-06 -0.405E-11  0.761E-02  0.992      0.482E-11 -0.276E-01  0.148E-14  0.126E-07  0.966E-07
  19.20393  0.256E-06 -0.401E-11  0.492E-02  0.995      0.399E-11 -0.247E-01  0.133E-14  0.126E-07  0.704E-07
  19.22665  0.255E-06 -0.407E-11  0.301E-02  0.997      0.427E-11 -0.218E-01  0.117E-14  0.126E-07  0.632E-07
  19.24935  0.254E-06 -0.405E-11  0.171E-02  0.998      0.564E-11 -0.189E-01  0.992E-15  0.126E-07  0.807E-07
  19.27202  0.254E-06 -0.407E-11  0.891E-03  0.999      0.806E-11 -0.160E-01  0.812E-15  0.126E-07  0.111E-06
  19.29466  0.253E-06 -0.410E-11  0.406E-03   1.00      0.114E-10 -0.131E-01  0.631E-15  0.126E-07  0.146E-06
  19.31727  0.252E-06 -0.409E-11  0.152E-03   1.00      0.157E-10 -0.103E-01  0.448E-15  0.126E-07  0.182E-06
  19.33986  0.251E-06 -0.414E-11  0.415E-04   1.00      0.208E-10 -0.739E-02  0.266E-15  0.126E-07  0.218E-06
  19.36242  0.250E-06 -0.416E-11  0.593E-05   1.00      0.266E-10 -0.454E-02  0.833E-16  0.126E-07  0.254E-06
  19.38496  0.249E-06 -0.418E-11  0.114E-06   1.00      0.331E-10 -0.169E-02 -0.991E-16  0.125E-07  0.289E-06
  19.40747  0.248E-06 -0.418E-11  0.251E-07   1.00      0.402E-10  0.115E-02 -0.281E-15  0.125E-07  0.324E-06
  19.42995  0.247E-06 -0.423E-11  0.362E-05   1.00      0.479E-10  0.399E-02 -0.463E-15  0.125E-07  0.357E-06
  19.45241  0.247E-06 -0.423E-11  0.311E-04   1.00      0.561E-10  0.682E-02 -0.641E-15  0.125E-07  0.390E-06
  19.47484  0.246E-06 -0.423E-11  0.125E-03   1.00      0.644E-10  0.964E-02 -0.815E-15  0.125E-07  0.421E-06
  19.49725  0.245E-06 -0.433E-11  0.351E-03   1.00      0.727E-10  0.125E-01 -0.978E-15  0.125E-07  0.450E-06
  19.51963  0.244E-06 -0.437E-11  0.797E-03  0.999      0.805E-10  0.153E-01 -0.113E-14  0.125E-07  0.476E-06
  19.54198  0.243E-06 -0.449E-11  0.158E-02  0.998      0.873E-10  0.181E-01 -0.125E-14  0.125E-07  0.497E-06
  19.56431  0.242E-06 -0.480E-11  0.282E-02  0.997      0.922E-10  0.209E-01 -0.134E-14  0.125E-07  0.513E-06
  19.58662  0.242E-06 -0.528E-11  0.468E-02  0.995      0.946E-10  0.237E-01 -0.139E-14  0.125E-07  0.521E-06
  19.60890  0.241E-06 -0.513E-11  0.735E-02  0.993      0.936E-10  0.264E-01 -0.138E-14  0.125E-07  0.520E-06
  19.63115  0.240E-06 -0.457E-11  0.110E-01  0.989      0.887E-10  0.292E-01 -0.130E-14  0.124E-07  0.508E-06
  19.65338  0.239E-06 -0.431E-11  0.159E-01  0.984      0.796E-10  0.319E-01 -0.115E-14  0.124E-07  0.482E-06
  19.67559  0.238E-06 -0.415E-11  0.223E-01  0.978      0.666E-10  0.347E-01 -0.910E-15  0.124E-07  0.441E-06
  19.69777  0.238E-06 -0.410E-11  0.303E-01  0.970      0.507E-10  0.374E-01 -0.590E-15  0.124E-07  0.385E-06
  19.71993  0.237E-06 -0.408E-11  0.404E-01  0.960      0.338E-10  0.401E-01 -0.196E-15  0.124E-07  0.314E-06
  19.74207  0.236E-06 -0.402E-11  0.526E-01  0.947      0.186E-10  0.428E-01  0.255E-15  0.123E-07  0.229E-06
  19.76418  0.235E-06 -0.403E-11  0.674E-01  0.933      0.771E-11  0.455E-01  0.730E-15  0.123E-07  0.134E-06
  19.78628  0.235E-06 -0.400E-11  0.849E-01  0.915      0.361E-11  0.481E-01  0.119E-14  0.123E-07  0.525E-07
  19.80836  0.234E-06 -0.403E-11  0.105      0.895      0.723E-11  0.507E-01  0.158E-14  0.123E-07  0.100E-06
  19.83042  0.233E-06 -0.402E-11  0.129      0.871      0.175E-10  0.533E-01  0.183E-14  0.122E-07  0.193E-06
  19.85247  0.232E-06 -0.408E-11  0.156      0.844      0.309E-10  0.558E-01  0.191E-14  0.122E-07  0.275E-06
  19.87451  0.232E-06 -0.413E-11  0.187      0.813      0.427E-10  0.582E-01  0.176E-14  0.122E-07  0.332E-06
  19.89653  0.231E-06 -0.443E-11  0.221      0.779      0.478E-10  0.607E-01  0.137E-14  0.121E-07  0.358E-06
  19.91855  0.231E-06 -0.417E-11  0.259      0.741      0.436E-10  0.630E-01  0.754E-15  0.121E-07  0.345E-06
  19.94056  0.230E-06 -0.408E-11  0.300      0.700      0.313E-10  0.653E-01 -0.258E-16  0.120E-07  0.293E-06
  19.96256  0.230E-06 -0.402E-11  0.345      0.655      0.161E-10  0.675E-01 -0.871E-15  0.120E-07  0.207E-06
  19.98457  0.229E-06 -0.401E-11  0.393      0.607      0.518E-11  0.697E-01 -0.165E-14  0.120E-07  0.979E-07
  20.00659  0.229E-06 -0.400E-11  0.443      0.557      0.426E-11  0.717E-01 -0.222E-14  0.119E-07  0.589E-07
  20.02861  0.228E-06 -0.401E-11  0.495      0.505      0.136E-10  0.737E-01 -0.244E-14  0.119E-07  0.165E-06
  20.05064  0.228E-06 -0.403E-11  0.549      0.451      0.275E-10  0.756E-01 -0.224E-14  0.118E-07  0.257E-06
  20.07269  0.228E-06 -0.408E-11  0.603      0.397      0.368E-10  0.773E-01 -0.162E-14  0.118E-07  0.308E-06
  20.09476  0.227E-06 -0.405E-11  0.657      0.343      0.351E-10  0.790E-01 -0.648E-15  0.118E-07  0.306E-06
  20.11685  0.227E-06 -0.402E-11  0.711      0.289      0.231E-10  0.805E-01  0.498E-15  0.117E-07  0.249E-06
  20.13897  0.227E-06 -0.401E-11  0.762      0.238      0.904E-11  0.819E-01  0.159E-14  0.117E-07  0.148E-06
  20.16112  0.227E-06 -0.400E-11  0.811      0.189      0.308E-11  0.831E-01  0.239E-14  0.117E-07  0.439E-07
  20.18330  0.227E-06 -0.400E-11  0.855      0.145      0.950E-11  0.842E-01  0.271E-14  0.117E-07  0.129E-06
  20.20553  0.227E-06 -0.399E-11  0.895      0.105      0.231E-10  0.851E-01  0.244E-14  0.116E-07  0.233E-06
  20.22779  0.226E-06 -0.400E-11  0.930      0.703E-01  0.326E-10  0.859E-01  0.163E-14  0.116E-07  0.290E-06
  20.25010  0.226E-06 -0.399E-11  0.958      0.422E-01  0.302E-10  0.866E-01  0.438E-15  0.116E-07  0.285E-06
  20.27245  0.226E-06 -0.398E-11  0.979      0.209E-01  0.177E-10  0.871E-01 -0.861E-15  0.116E-07  0.218E-06
  20.29486  0.226E-06 -0.397E-11  0.993      0.687E-02  0.553E-11  0.874E-01 -0.197E-14  0.116E-07  0.107E-06
  20.31731  0.226E-06 -0.396E-11   1.00      0.439E-03  0.394E-11  0.875E-01 -0.262E-14  0.116E-07  0.579E-07
  20.33981  0.226E-06 -0.394E-11  0.998      0.168E-02  0.141E-10  0.875E-01 -0.268E-14  0.116E-07  0.172E-06
  20.36236  0.226E-06 -0.392E-11  0.989      0.105E-01  0.271E-10  0.873E-01 -0.213E-14  0.116E-07  0.260E-06
  20.38496  0.226E-06 -0.390E-11  0.973      0.267E-01  0.317E-10  0.869E-01 -0.112E-14  0.116E-07  0.291E-06
  20.40761  0.226E-06 -0.388E-11  0.950      0.498E-01  0.241E-10  0.864E-01  0.107E-15  0.116E-07  0.257E-06
  20.43030  0.226E-06 -0.385E-11  0.921      0.793E-01  0.108E-10  0.857E-01  0.126E-14  0.116E-07  0.168E-06
  20.45304  0.226E-06 -0.383E-11  0.886      0.114      0.312E-11  0.849E-01  0.211E-14  0.116E-07  0.573E-07
  20.47583  0.226E-06 -0.380E-11  0.845      0.155      0.732E-11  0.839E-01  0.249E-14  0.116E-07  0.108E-06
  20.49865  0.226E-06 -0.379E-11  0.801      0.199      0.199E-10  0.827E-01  0.236E-14  0.116E-07  0.216E-06
  20.52150  0.226E-06 -0.379E-11  0.753      0.247      0.310E-10  0.814E-01  0.179E-14  0.116E-07  0.284E-06
  20.54439  0.226E-06 -0.381E-11  0.703      0.297      0.321E-10  0.800E-01  0.929E-15  0.116E-07  0.296E-06
  20.56731  0.225E-06 -0.373E-11  0.652      0.348      0.227E-10  0.785E-01 -0.332E-16  0.116E-07  0.252E-06
  20.59025  0.225E-06 -0.372E-11  0.600      0.400      0.100E-10  0.768E-01 -0.919E-15  0.116E-07  0.163E-06
  20.61321  0.225E-06 -0.370E-11  0.547      0.453      0.325E-11  0.750E-01 -0.159E-14  0.116E-07  0.604E-07
  20.63619  0.224E-06 -0.369E-11  0.496      0.504      0.701E-11  0.731E-01 -0.198E-14  0.116E-07  0.103E-06
  20.65918  0.224E-06 -0.369E-11  0.446      0.554      0.190E-10  0.711E-01 -0.206E-14  0.116E-07  0.207E-06
  20.68218  0.224E-06 -0.373E-11  0.398      0.602      0.319E-10  0.691E-01 -0.188E-14  0.116E-07  0.285E-06
  20.70518  0.223E-06 -0.387E-11  0.352      0.648      0.385E-10  0.669E-01 -0.150E-14  0.116E-07  0.321E-06
  20.72818  0.223E-06 -0.384E-11  0.309      0.691      0.356E-10  0.647E-01 -0.101E-14  0.116E-07  0.314E-06
  20.75119  0.222E-06 -0.376E-11  0.268      0.732      0.253E-10  0.624E-01 -0.465E-15  0.116E-07  0.267E-06
  20.77419  0.222E-06 -0.369E-11  0.231      0.769      0.131E-10  0.600E-01  0.644E-16  0.115E-07  0.189E-06
  20.79718  0.221E-06 -0.367E-11  0.198      0.802      0.490E-11  0.576E-01  0.542E-15  0.115E-07  0.984E-07
  20.82016  0.220E-06 -0.372E-11  0.167      0.833      0.450E-11  0.552E-01  0.946E-15  0.115E-07  0.661E-07
  20.84313  0.220E-06 -0.377E-11  0.140      0.860      0.121E-10  0.527E-01  0.127E-14  0.115E-07  0.149E-06
  20.86608  0.219E-06 -0.375E-11  0.115      0.885      0.252E-10  0.502E-01  0.151E-14  0.115E-07  0.238E-06
  20.88902  0.218E-06 -0.380E-11  0.943E-01  0.906      0.396E-10  0.476E-01  0.168E-14  0.115E-07  0.311E-06
  20.91193  0.218E-06 -0.389E-11  0.760E-01  0.924      0.513E-10  0.451E-01  0.178E-14  0.115E-07  0.363E-06
  20.93483  0.217E-06 -0.418E-11  0.604E-01  0.940      0.578E-10  0.425E-01  0.183E-14  0.115E-07  0.391E-06
  20.95771  0.216E-06 -0.438E-11  0.472E-01  0.953      0.580E-10  0.399E-01  0.182E-14  0.115E-07  0.397E-06
  20.98057  0.216E-06 -0.413E-11  0.362E-01  0.964      0.527E-10  0.373E-01  0.178E-14  0.115E-07  0.382E-06
  21.00340  0.215E-06 -0.396E-11  0.272E-01  0.973      0.435E-10  0.346E-01  0.170E-14  0.114E-07  0.350E-06
  21.02622  0.214E-06 -0.394E-11  0.200E-01  0.980      0.326E-10  0.320E-01  0.158E-14  0.114E-07  0.305E-06
  21.04901  0.214E-06 -0.387E-11  0.143E-01  0.986      0.220E-10  0.294E-01  0.143E-14  0.114E-07  0.252E-06
  21.07177  0.213E-06 -0.388E-11  0.986E-02  0.990      0.134E-10  0.268E-01  0.125E-14  0.114E-07  0.194E-06
  21.09451  0.212E-06 -0.386E-11  0.656E-02  0.993      0.787E-11  0.241E-01  0.104E-14  0.115E-07  0.139E-06
  21.11723  0.212E-06 -0.388E-11  0.416E-02  0.996      0.613E-11  0.215E-01  0.822E-15  0.115E-07  0.103E-06
  21.13992  0.211E-06 -0.392E-11  0.249E-02  0.998      0.833E-11  0.189E-01  0.582E-15  0.115E-07  0.108E-06
  21.16259  0.210E-06 -0.395E-11  0.137E-02  0.999      0.144E-10  0.162E-01  0.331E-15  0.115E-07  0.151E-06
  21.18524  0.210E-06 -0.390E-11  0.685E-03  0.999      0.240E-10  0.136E-01  0.720E-16  0.115E-07  0.208E-06
  21.20786  0.209E-06 -0.394E-11  0.294E-03   1.00      0.370E-10  0.110E-01 -0.193E-15  0.115E-07  0.270E-06
  21.23046  0.208E-06 -0.395E-11  0.100E-03   1.00      0.529E-10  0.840E-02 -0.461E-15  0.115E-07  0.332E-06
  21.25303  0.208E-06 -0.401E-11  0.229E-04   1.00      0.717E-10  0.580E-02 -0.729E-15  0.114E-07  0.393E-06
  21.27558  0.207E-06 -0.397E-11  0.214E-05   1.00      0.931E-10  0.320E-02 -0.998E-15  0.114E-07  0.454E-06
  21.29811  0.206E-06 -0.401E-11  0.280E-08   1.00      0.117E-09  0.608E-03 -0.127E-14  0.114E-07  0.514E-06
  21.32061  0.206E-06 -0.401E-11  0.317E-06   1.00      0.143E-09 -0.198E-02 -0.153E-14  0.114E-07  0.572E-06
  21.34308  0.205E-06 -0.404E-11  0.899E-05   1.00      0.171E-09 -0.456E-02 -0.180E-14  0.114E-07  0.629E-06
  21.36554  0.204E-06 -0.403E-11  0.542E-04   1.00      0.200E-09 -0.714E-02 -0.207E-14  0.114E-07  0.684E-06
  21.38797  0.204E-06 -0.408E-11  0.187E-03   1.00      0.229E-09 -0.971E-02 -0.234E-14  0.114E-07  0.736E-06
  21.41038  0.203E-06 -0.414E-11  0.480E-03   1.00      0.258E-09 -0.123E-01 -0.262E-14  0.114E-07  0.783E-06
  21.43276  0.202E-06 -0.420E-11  0.103E-02  0.999      0.285E-09 -0.148E-01 -0.290E-14  0.114E-07  0.825E-06
  21.45512  0.202E-06 -0.425E-11  0.196E-02  0.998      0.307E-09 -0.174E-01 -0.319E-14  0.114E-07  0.858E-06
  21.47746  0.201E-06 -0.444E-11  0.340E-02  0.997      0.321E-09 -0.199E-01 -0.350E-14  0.114E-07  0.880E-06
  21.49977  0.201E-06 -0.481E-11  0.553E-02  0.994      0.326E-09 -0.225E-01 -0.380E-14  0.114E-07  0.889E-06
  21.52206  0.200E-06 -0.444E-11  0.853E-02  0.991      0.318E-09 -0.250E-01 -0.412E-14  0.114E-07  0.880E-06
  21.54433  0.199E-06 -0.416E-11  0.126E-01  0.987      0.295E-09 -0.275E-01 -0.442E-14  0.114E-07  0.850E-06
  21.56658  0.199E-06 -0.408E-11  0.180E-01  0.982      0.258E-09 -0.300E-01 -0.470E-14  0.113E-07  0.797E-06
  21.58880  0.198E-06 -0.402E-11  0.249E-01  0.975      0.208E-09 -0.325E-01 -0.494E-14  0.113E-07  0.719E-06
  21.61101  0.198E-06 -0.398E-11  0.336E-01  0.966      0.150E-09 -0.350E-01 -0.511E-14  0.113E-07  0.613E-06
  21.63319  0.197E-06 -0.400E-11  0.444E-01  0.956      0.912E-10 -0.375E-01 -0.516E-14  0.113E-07  0.482E-06
  21.65536  0.196E-06 -0.397E-11  0.575E-01  0.943      0.419E-10 -0.399E-01 -0.505E-14  0.113E-07  0.329E-06
  21.67750  0.196E-06 -0.400E-11  0.731E-01  0.927      0.115E-10 -0.423E-01 -0.473E-14  0.113E-07  0.166E-06
  21.69963  0.195E-06 -0.398E-11  0.917E-01  0.908      0.670E-11 -0.447E-01 -0.416E-14  0.112E-07  0.856E-07
  21.72174  0.195E-06 -0.398E-11  0.113      0.887      0.287E-10 -0.471E-01 -0.329E-14  0.112E-07  0.228E-06
  21.74384  0.194E-06 -0.398E-11  0.138      0.862      0.707E-10 -0.494E-01 -0.213E-14  0.112E-07  0.383E-06
  21.76592  0.194E-06 -0.403E-11  0.166      0.834      0.118E-09 -0.517E-01 -0.685E-15  0.111E-07  0.510E-06
  21.78799  0.193E-06 -0.410E-11  0.198      0.802      0.153E-09 -0.540E-01  0.954E-15  0.111E-07  0.589E-06
  21.81006  0.193E-06 -0.428E-11  0.234      0.766      0.160E-09 -0.561E-01  0.266E-14  0.111E-07  0.609E-06
  21.83211  0.192E-06 -0.407E-11  0.273      0.727      0.134E-09 -0.583E-01  0.425E-14  0.110E-07  0.563E-06
  21.85416  0.192E-06 -0.400E-11  0.315      0.685      0.840E-10 -0.604E-01  0.551E-14  0.110E-07  0.451E-06
  21.87622  0.192E-06 -0.397E-11  0.360      0.640      0.329E-10 -0.624E-01  0.621E-14  0.110E-07  0.285E-06
  21.89827  0.191E-06 -0.400E-11  0.409      0.591      0.561E-11 -0.643E-01  0.616E-14  0.109E-07  0.993E-07
  21.92033  0.191E-06 -0.399E-11  0.460      0.540      0.165E-10 -0.662E-01  0.525E-14  0.109E-07  0.162E-06
  21.94239  0.191E-06 -0.398E-11  0.512      0.488      0.586E-10 -0.679E-01  0.349E-14  0.109E-07  0.345E-06
  21.96447  0.190E-06 -0.401E-11  0.566      0.434      0.106E-09 -0.696E-01  0.108E-14  0.108E-07  0.480E-06
  21.98657  0.190E-06 -0.409E-11  0.621      0.379      0.126E-09 -0.712E-01 -0.165E-14  0.108E-07  0.535E-06
  22.00868  0.190E-06 -0.400E-11  0.675      0.325      0.105E-09 -0.726E-01 -0.423E-14  0.108E-07  0.496E-06
  22.03081  0.190E-06 -0.400E-11  0.727      0.273      0.560E-10 -0.740E-01 -0.616E-14  0.107E-07  0.368E-06
  22.05298  0.190E-06 -0.399E-11  0.778      0.222      0.131E-10 -0.752E-01 -0.700E-14  0.107E-07  0.176E-06
  22.07517  0.189E-06 -0.400E-11  0.825      0.175      0.771E-11 -0.763E-01 -0.648E-14  0.107E-07  0.962E-07
  22.09739  0.189E-06 -0.400E-11  0.868      0.132      0.433E-10 -0.773E-01 -0.463E-14  0.107E-07  0.292E-06
  22.11965  0.189E-06 -0.400E-11  0.907      0.933E-01  0.909E-10 -0.781E-01 -0.177E-14  0.106E-07  0.444E-06
  22.14195  0.189E-06 -0.400E-11  0.939      0.608E-01  0.111E-09 -0.788E-01  0.152E-14  0.106E-07  0.504E-06
  22.16429  0.189E-06 -0.400E-11  0.965      0.347E-01  0.873E-10 -0.793E-01  0.453E-14  0.106E-07  0.455E-06
  22.18668  0.189E-06 -0.399E-11  0.984      0.157E-01  0.385E-10 -0.797E-01  0.655E-14  0.106E-07  0.308E-06
  22.20910  0.189E-06 -0.398E-11  0.996      0.404E-02  0.589E-11 -0.799E-01  0.711E-14  0.106E-07  0.108E-06
  22.23158  0.189E-06 -0.397E-11   1.00      0.260E-05  0.168E-10 -0.800E-01  0.607E-14  0.106E-07  0.167E-06
  22.25409  0.189E-06 -0.395E-11  0.996      0.363E-02  0.613E-10 -0.799E-01  0.366E-14  0.106E-07  0.359E-06
  22.27666  0.189E-06 -0.393E-11  0.985      0.148E-01  0.101E-09 -0.797E-01  0.460E-15  0.106E-07  0.476E-06
  22.29926  0.189E-06 -0.391E-11  0.967      0.332E-01  0.101E-09 -0.793E-01 -0.278E-14  0.106E-07  0.488E-06
  22.32191  0.189E-06 -0.389E-11  0.942      0.584E-01  0.627E-10 -0.788E-01 -0.531E-14  0.106E-07  0.392E-06
  22.34461  0.189E-06 -0.386E-11  0.910      0.898E-01  0.183E-10 -0.781E-01 -0.659E-14  0.106E-07  0.215E-06
  22.36734  0.189E-06 -0.383E-11  0.873      0.127      0.528E-11 -0.773E-01 -0.639E-14  0.106E-07  0.760E-07
  22.39011  0.189E-06 -0.381E-11  0.832      0.168      0.341E-10 -0.764E-01 -0.483E-14  0.106E-07  0.257E-06
  22.41292  0.189E-06 -0.379E-11  0.786      0.214      0.814E-10 -0.753E-01 -0.235E-14  0.106E-07  0.422E-06
  22.43575  0.189E-06 -0.379E-11  0.738      0.262      0.110E-09 -0.741E-01  0.489E-15  0.106E-07  0.505E-06
  22.45862  0.189E-06 -0.377E-11  0.687      0.313      0.992E-10 -0.727E-01  0.306E-14  0.106E-07  0.488E-06
  22.48151  0.188E-06 -0.374E-11  0.635      0.365      0.578E-10 -0.713E-01  0.488E-14  0.106E-07  0.380E-06
  22.50442  0.188E-06 -0.371E-11  0.583      0.417      0.170E-10 -0.697E-01  0.568E-14  0.106E-07  0.208E-06
  22.52735  0.188E-06 -0.372E-11  0.531      0.469      0.563E-11 -0.680E-01  0.541E-14  0.106E-07  0.814E-07
  22.55029  0.188E-06 -0.367E-11  0.479      0.521      0.316E-10 -0.663E-01  0.424E-14  0.106E-07  0.244E-06
  22.57324  0.187E-06 -0.366E-11  0.430      0.570      0.787E-10 -0.644E-01  0.249E-14  0.106E-07  0.410E-06
  22.59620  0.187E-06 -0.372E-11  0.382      0.618      0.119E-09 -0.625E-01  0.516E-15  0.106E-07  0.519E-06
  22.61916  0.187E-06 -0.388E-11  0.337      0.663      0.131E-09 -0.605E-01 -0.134E-14  0.106E-07  0.553E-06
  22.64213  0.186E-06 -0.376E-11  0.295      0.705      0.109E-09 -0.585E-01 -0.283E-14  0.106E-07  0.514E-06
  22.66509  0.186E-06 -0.370E-11  0.256      0.744      0.673E-10 -0.564E-01 -0.379E-14  0.106E-07  0.411E-06
  22.68804  0.185E-06 -0.367E-11  0.219      0.781      0.268E-10 -0.542E-01 -0.417E-14  0.106E-07  0.264E-06
